RAW_CITY_DES,ORIGIN_DATA_ID,CITY_DES,CITY_ID,LOAD_TIME
Lanjarón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lanjarón,18116,2024-06-18 13:03:14.088 +0200
Molinicos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Molinicos,02049,2024-06-18 13:03:14.088 +0200
Valverde de Leganés,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valverde de Leganés,06143,2024-06-18 13:03:14.088 +0200
Llançŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llançà,17092,2024-06-18 13:03:14.088 +0200
Fortanete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fortanete,44106,2024-06-18 13:03:14.088 +0200
Cańete de las Torres,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cañete de las Torres,14014,2024-06-18 13:03:14.088 +0200
Valle de la Serena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valle de la Serena,06146,2024-06-18 13:03:14.088 +0200
Torre de Cabdella (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Torre de Cabdella, La",25227,2024-06-18 13:03:14.088 +0200
Chillarón de Cuenca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Chillarón de Cuenca,16023,2024-06-18 13:03:14.088 +0200
Monteagudo de las Salinas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Monteagudo de las Salinas,16131,2024-06-18 13:03:14.088 +0200
Sant Joan de Vilatorrada,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Joan de Vilatorrada,08218,2024-06-18 13:03:14.088 +0200
Molinos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Molinos,44151,2024-06-18 13:03:14.088 +0200
Alaior,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alaior,07002,2024-06-18 13:03:14.088 +0200
Vilanova del Camí,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilanova del Camí,08302,2024-06-18 13:03:14.088 +0200
Majadas (Las),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Majadas, Las",16121,2024-06-18 13:03:14.088 +0200
Burgo (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Burgo, El",29031,2024-06-18 13:03:14.088 +0200
Salomó,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Salomó,43135,2024-06-18 13:03:14.088 +0200
Quart,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Quart,17142,2024-06-18 13:03:14.088 +0200
Gabaldón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gabaldón,16092,2024-06-18 13:03:14.088 +0200
Bienservida,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bienservida,02016,2024-06-18 13:03:14.088 +0200
Monterrubio de la Serena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Monterrubio de la Serena,06087,2024-06-18 13:03:14.088 +0200
Huerta de la Obispalía,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Huerta de la Obispalía,16110,2024-06-18 13:03:14.088 +0200
Mercadal (Es),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Mercadal, Es",07037,2024-06-18 13:03:14.088 +0200
Porqueres,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Porqueres,17137,2024-06-18 13:03:14.088 +0200
Herrera del Duque,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Herrera del Duque,06063,2024-06-18 13:03:14.088 +0200
Mata de Morella (la),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Mata de Morella, la",12075,2024-06-18 13:03:14.088 +0200
Castuera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castuera,06036,2024-06-18 13:03:14.088 +0200
Boniches,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Boniches,16036,2024-06-18 13:03:14.088 +0200
Viso (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Viso, El",14074,2024-06-18 13:03:14.088 +0200
Almarcha (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Almarcha, La",16015,2024-06-18 13:03:14.088 +0200
Alp,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alp,17006,2024-06-18 13:03:14.088 +0200
Santa Cruz del Comercio,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Cruz del Comercio,18174,2024-06-18 13:03:14.088 +0200
Galve,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Galve,44115,2024-06-18 13:03:14.088 +0200
Migjorn Gran (Es),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Migjorn Gran, Es",07902,2024-06-18 13:03:14.088 +0200
Villar de Olalla,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villar de Olalla,16263,2024-06-18 13:03:14.088 +0200
Torre de Miguel Sesmero,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Torre de Miguel Sesmero,06131,2024-06-18 13:03:14.088 +0200
Ricote,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ricote,30034,2024-06-18 13:03:14.088 +0200
Villapalacios,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villapalacios,02080,2024-06-18 13:03:14.088 +0200
Igualeja,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Igualeja,29060,2024-06-18 13:03:14.088 +0200
Calahorra (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Calahorra, La",18114,2024-06-18 13:03:14.088 +0200
Llagostera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llagostera,17089,2024-06-18 13:03:14.088 +0200
Aledo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aledo,30006,2024-06-18 13:03:14.088 +0200
Cedrillas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cedrillas,44074,2024-06-18 13:03:14.088 +0200
Vilassar de Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilassar de Mar,08219,2024-06-18 13:03:14.088 +0200
San Vicente de Alcántara,AX_FLX_PLACE_BY_CITY_ALL_TODAY,San Vicente de Alcántara,06123,2024-06-18 13:03:14.088 +0200
Riodeva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Riodeva,44196,2024-06-18 13:03:14.088 +0200
Vic,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vic,08298,2024-06-18 13:03:14.088 +0200
Maçanet de la Selva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Maçanet de la Selva,17103,2024-06-18 13:03:14.088 +0200
Masnou (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Masnou, El",08118,2024-06-18 13:03:14.088 +0200
Vielha e Mijaran,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vielha e Mijaran,25243,2024-06-18 13:03:14.088 +0200
Lora de Estepa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lora de Estepa,41054,2024-06-18 13:03:14.088 +0200
Alfambra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alfambra,44016,2024-06-18 13:03:14.088 +0200
Llera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llera,06073,2024-06-18 13:03:14.088 +0200
Teiŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Teià,08281,2024-06-18 13:03:14.088 +0200
Riba-roja d'Ebre,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Riba-roja d'Ebre,43125,2024-06-18 13:03:14.088 +0200
Cornudella de Montsant,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cornudella de Montsant,43049,2024-06-18 13:03:14.088 +0200
Balaguer,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Balaguer,25040,2024-06-18 13:03:14.088 +0200
Villalba del Rey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villalba del Rey,16246,2024-06-18 13:03:14.088 +0200
Salvaleón,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Salvaleón,06116,2024-06-18 13:03:14.088 +0200
Hoz de la Vieja (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Hoz de la Vieja, La",44124,2024-06-18 13:03:14.088 +0200
Trujillanos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Trujillanos,06135,2024-06-18 13:03:14.088 +0200
Montferrer i Castellbň,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montferrer i Castellbò,25140,2024-06-18 13:03:14.088 +0200
Salvacańete,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Salvacañete,16189,2024-06-18 13:03:14.088 +0200
Mediona,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Mediona,08122,2024-06-18 13:03:14.088 +0200
Granja de Torrehermosa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Granja de Torrehermosa,06059,2024-06-18 13:03:14.088 +0200
Báguena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Báguena,44033,2024-06-18 13:03:14.088 +0200
Montillana,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montillana,18137,2024-06-18 13:03:14.088 +0200
Hoya-Gonzalo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Hoya-Gonzalo,02040,2024-06-18 13:03:14.088 +0200
Belmez,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Belmez,14009,2024-06-18 13:03:14.088 +0200
Nerpio,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Nerpio,02055,2024-06-18 13:03:14.088 +0200
Pineda de Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pineda de Mar,08163,2024-06-18 13:03:14.088 +0200
Guadahortuna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guadahortuna,18088,2024-06-18 13:03:14.088 +0200
Borges Blanques (Les),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Borges Blanques, Les",25058,2024-06-18 13:03:14.088 +0200
Viladecavalls,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Viladecavalls,08300,2024-06-18 13:03:14.088 +0200
Castell-Platja d'Aro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castell-Platja d'Aro,17048,2024-06-18 13:03:14.088 +0200
Caniles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Caniles,18039,2024-06-18 13:03:14.088 +0200
Porrera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Porrera,43114,2024-06-18 13:03:14.088 +0200
Talarrubias,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Talarrubias,06127,2024-06-18 13:03:14.088 +0200
Matadepera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Matadepera,08120,2024-06-18 13:03:14.088 +0200
Ribera d'Urgellet,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ribera d'Urgellet,25185,2024-06-18 13:03:14.088 +0200
Encinasola,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Encinasola,21031,2024-06-18 13:03:14.088 +0200
Santa Cristina d'Aro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Cristina d'Aro,17181,2024-06-18 13:03:14.088 +0200
Baza,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Baza,18023,2024-06-18 13:03:14.088 +0200
Deyá,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Deià,07018,2024-06-18 13:03:14.088 +0200
Segura de León,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Segura de León,06124,2024-06-18 13:03:14.088 +0200
Burguillos del Cerro,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Burguillos del Cerro,06022,2024-06-18 13:03:14.088 +0200
Cańamares,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cañamares,16048,2024-06-18 13:03:14.088 +0200
Castelló d'Empúries,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Castelló d'Empúries,17047,2024-06-18 13:03:14.088 +0200
Sarriŕ de Ter,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sarrià de Ter,17186,2024-06-18 13:03:14.088 +0200
Arriate,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arriate,29020,2024-06-18 13:03:14.088 +0200
Pobla de Benifassŕ (la),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Pobla de Benifassà, la",12093,2024-06-18 13:03:14.088 +0200
Villa del Río,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villa del Río,14066,2024-06-18 13:03:14.088 +0200
Banyoles,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Banyoles,17015,2024-06-18 13:03:14.088 +0200
Polinyŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Polinyà,08167,2024-06-18 13:03:14.088 +0200
Hinojosos (Los),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Hinojosos, Los",16100,2024-06-18 13:03:14.088 +0200
Fuente Obejuna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Fuente Obejuna,14029,2024-06-18 13:03:14.088 +0200
Montgat,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montgat,08126,2024-06-18 13:03:14.088 +0200
Villel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villel,44264,2024-06-18 13:03:14.088 +0200
Alella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Alella,08003,2024-06-18 13:03:14.088 +0200
Bossňst,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bossòst,25059,2024-06-18 13:03:14.088 +0200
Poboleda,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Poboleda,43112,2024-06-18 13:03:14.088 +0200
Órgiva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Órgiva,18147,2024-06-18 13:03:14.088 +0200
Ayna,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ayna,02011,2024-06-18 13:03:14.088 +0200
Nueva Carteya,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Nueva Carteya,14046,2024-06-18 13:03:14.088 +0200
Altarejos,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Altarejos,16019,2024-06-18 13:03:14.088 +0200
Pitarque,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Pitarque,44183,2024-06-18 13:03:14.088 +0200
Berga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Berga,08022,2024-06-18 13:03:14.088 +0200
Almenar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Almenar,25021,2024-06-18 13:03:14.088 +0200
Villagonzalo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villagonzalo,06151,2024-06-18 13:03:14.088 +0200
Algodonales,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Algodonales,11005,2024-06-18 13:03:14.088 +0200
Villamayor de Santiago,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villamayor de Santiago,16249,2024-06-18 13:03:14.088 +0200
Puebla de San Miguel,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puebla de San Miguel,46201,2024-06-18 13:03:14.088 +0200
Villar del Rey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villar del Rey,06155,2024-06-18 13:03:14.088 +0200
Montefrío,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montefrío,18135,2024-06-18 13:03:14.088 +0200
Ňrrius,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Òrrius,08153,2024-06-18 13:03:14.088 +0200
Vara de Rey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vara de Rey,16238,2024-06-18 13:03:14.088 +0200
Puebla de Alcocer,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Puebla de Alcocer,06102,2024-06-18 13:03:14.088 +0200
Cańada del Hoyo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cañada del Hoyo,16046,2024-06-18 13:03:14.088 +0200
Arenys de Mar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Arenys de Mar,08006,2024-06-18 13:03:14.088 +0200
Llinars del Vallčs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Llinars del Vallès,08106,2024-06-18 13:03:14.088 +0200
Calonge,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Calonge i Sant Antoni,17034,2024-06-18 13:03:14.088 +0200
Vilassar de Dalt,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Vilassar de Dalt,08214,2024-06-18 13:03:14.088 +0200
Camarasa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Camarasa,25062,2024-06-18 13:03:14.088 +0200
Albuńuelas,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Albuñuelas,18007,2024-06-18 13:03:14.088 +0200
Aroche,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Aroche,21008,2024-06-18 13:03:14.088 +0200
Ojos Negros,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ojos Negros,44169,2024-06-18 13:03:14.088 +0200
Santa Coloma de Farners,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Santa Coloma de Farners,17180,2024-06-18 13:03:14.088 +0200
Güevéjar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Güevéjar,18095,2024-06-18 13:03:14.088 +0200
Cornellŕ del Terri,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cornellà del Terri,17056,2024-06-18 13:03:14.088 +0200
Villanueva del Rebollar de la Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva del Rebollar de la Sierra,44256,2024-06-18 13:03:14.088 +0200
Coll de Nargó,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Coll de Nargó,25077,2024-06-18 13:03:14.088 +0200
Férez,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Férez,02031,2024-06-18 13:03:14.088 +0200
Jorba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Jorba,08103,2024-06-18 13:03:14.088 +0200
Roses,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Roses,17152,2024-06-18 13:03:14.088 +0200
Güejar Sierra,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Güéjar Sierra,18094,2024-06-18 13:03:14.088 +0200
Cassŕ de la Selva,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cassà de la Selva,17044,2024-06-18 13:03:14.088 +0200
Organyŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Organyà,25155,2024-06-18 13:03:14.088 +0200
Celrŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Celrà,17049,2024-06-18 13:03:14.088 +0200
Horta de Sant Joan,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Horta de Sant Joan,43071,2024-06-18 13:03:14.088 +0200
Gironella,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Gironella,08092,2024-06-18 13:03:14.088 +0200
Valdeganga,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Valdeganga,02075,2024-06-18 13:03:14.088 +0200
Villanueva de Córdoba,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villanueva de Córdoba,14069,2024-06-18 13:03:14.088 +0200
Campanario,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Campanario,06028,2024-06-18 13:03:14.088 +0200
Haba (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Haba, La",06061,2024-06-18 13:03:14.088 +0200
Ponts,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ponts,25172,2024-06-18 13:03:14.088 +0200
Cervera del Llano,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cervera del Llano,16073,2024-06-18 13:03:14.088 +0200
Cadaqués,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cadaqués,17032,2024-06-18 13:03:14.088 +0200
Bonillo (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Bonillo, El",02019,2024-06-18 13:03:14.088 +0200
Prado del Rey,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Prado del Rey,11026,2024-06-18 13:03:14.088 +0200
Villastar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villastar,44263,2024-06-18 13:03:14.088 +0200
Linares de Mora,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Linares de Mora,44137,2024-06-18 13:03:14.088 +0200
Iznalloz,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Iznalloz,18105,2024-06-18 13:03:14.088 +0200
Cardeńa,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cardeña,14016,2024-06-18 13:03:14.088 +0200
Portbou,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Portbou,17138,2024-06-18 13:03:14.088 +0200
Cerro de Andévalo (El),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Cerro de Andévalo, El",21023,2024-06-18 13:03:14.088 +0200
Villablanca,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villablanca,21073,2024-06-18 13:03:14.088 +0200
Riópar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Riópar,02067,2024-06-18 13:03:14.088 +0200
Montmajor,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Montmajor,08132,2024-06-18 13:32:23.893 +0200
Barajas de Melo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Barajas de Melo,16027,2024-06-18 13:32:23.893 +0200
Zorita del Maestrazgo,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Zorita del Maestrazgo,12141,2024-06-18 13:32:23.893 +0200
Guimerŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Guimerà,25109,2024-06-18 13:32:23.893 +0200
Cúllar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cúllar,18056,2024-06-18 13:32:23.893 +0200
Soriguera,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Soriguera,25208,2024-06-18 13:32:23.893 +0200
Bellpuig,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Bellpuig,25050,2024-06-18 13:32:23.893 +0200
Navŕs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Navàs,08141,2024-06-18 13:32:23.893 +0200
Avinyó,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Avinyó,08012,2024-06-18 13:32:23.893 +0200
Granjuela (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Granjuela, La",14032,2024-06-18 13:32:23.893 +0200
Campillo de Llerena,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Campillo de Llerena,06029,2024-06-18 13:32:23.893 +0200
Ribes de Freser,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ribes de Freser,17145,2024-06-18 13:32:23.893 +0200
Lladorre,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Lladorre,25123,2024-06-18 13:32:23.893 +0200
Nava de Santiago (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Nava de Santiago, La",06090,2024-06-18 13:32:23.893 +0200
Villarta de los Montes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villarta de los Montes,06157,2024-06-18 13:32:23.893 +0200
Coma i la Pedra (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Coma i la Pedra, La",25163,2024-06-18 13:32:23.893 +0200
Peza (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Peza, La",18154,2024-06-18 13:32:23.893 +0200
Flaçŕ,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Flaçà,17067,2024-06-18 13:32:23.893 +0200
Ribera d'Ondara,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Ribera d'Ondara,25905,2024-06-18 13:32:23.893 +0200
Cerviŕ de les Garrigues,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Cervià de les Garrigues,25073,2024-06-18 13:32:23.893 +0200
Prats de Lluçančs,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Prats de Lluçanès,08171,2024-06-18 13:32:23.893 +0200
Coronada (La),AX_FLX_PLACE_BY_CITY_ALL_TODAY,"Coronada, La",06039,2024-06-18 13:32:23.893 +0200
Píńar,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Píñar,18159,2024-06-18 13:32:23.893 +0200
Sant Feliu de Guíxols,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Sant Feliu de Guíxols,17160,2024-06-18 13:32:23.893 +0200
Villarejo de Fuentes,AX_FLX_PLACE_BY_CITY_ALL_TODAY,Villarejo de Fuentes,16264,2024-06-18 13:32:23.893 +0200
