CITYCODE,ID,CITYNAME,COUNTRYCODE,REGIONCODE,COUNTRYNAME,ISO_CODE,SUBCONTINENTCODE,REGIONNAME,SUBCONTINENTNAME,CONTINENTCODE,CONTINENTNAME,ACTIVESTATUS,LATITUDE_NUM,LONGITUDE_NUM,LANGUAGE_KEY,LOAD_TIME
AYN,517,Anyang,CN,CNNAN,Xina,CHN,NEAS,Henan,Nord-est asiàtic,AS,Àsia,1,36.1023552,114.33633,3,
AYO,518,Ayolas,PY,,Paraguai,PRY,SAME,,Amèrica del Sud,AM,Amèrica,1,"-273,898,739","-56,844,718",3,
AYP,519,Ayacucho,PE,,Perú,PER,SAME,,Amèrica del Sud,AM,Amèrica,1,-13.1604269,-74.2256973,3,
AYQ,520,Ayers Rock,AU,AUNOT,Austràlia,AUS,OCEA,Territori del Nord,Oceània,OC,Oceània,1,-25.3455545,131.0369615,3,
AYR,521,Ayr,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-19.5758597,147.4044626,3,
AYS,522,Waycross,US,US_GA,USA,USA,NAME,Geòrgia,Amèrica del Nord,AM,Amèrica,1,31.21135,-82.35845,3,
AYT,523,Antalya,TR,,Turquie,TUR,SEUR,,Sud d'Europa,EU,Europa,1,36.8864752,30.7029585,3,
AYU,524,Aiyura,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,-6.3415018,145.9041528,3,
AYW,525,Ayawasi,ID,,Indonèsia,IDN,SEAS,,Sud-est asiàtic,AS,Àsia,1,-1.1566805,132.4646689,3,
AYX,526,Atalaya,PE,,Perú,PER,SAME,,Amèrica del Sud,AM,Amèrica,1,-11.1273233,-77.6164982,3,
AYY,527,Pottuvil,LK,,Sri Lanka,LKA,SASI,,Àsia del Sud,AS,Àsia,1,6.8732418,81.8300476,3,
PHX,528,Phoenix,US,US_AZ,EUA,USA,NAME,Arizona,Amèrica del Nord,AM,Amèrica,1,45.5202471,-122.674194,3,
AZB,529,Amazon Bay,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,-5.6816068,144.2489014,3,
AZD,530,Yazd,IR,,Iran,IRN,SASI,,Àsia del Sud,AS,Àsia,1,31.8882678,54.3642391,3,
AZG,531,Apatzingan,MX,,Mèxic,MEX,NAME,,Amèrica del Nord,AM,Amèrica,1,19.0913792,-102.3537356,3,
ZUJ,532,Zhenjiang,CN,CNJIA,Xina,CHN,NEAS,Jiangsu,Nord-est asiàtic,AS,Àsia,1,32.1891959,119.4200069,3,
AZL,533,Sapezal,BR,BR_MT,Brasil,BRA,SAME,Mato Grosso,Amèrica del Sud,AM,Amèrica,1,-13.547958,-58.8146235,3,
MFM,534,Macau,MO,,Macao,MAC,NEAS,,Nord-est asiàtic,AS,Àsia,1,22.18445,113.53892,3,
AZN,535,Andizhan,UZ,,Uzbekistan,UZB,EEUR,,Europa Central/Est,EU,Europa,1,40.6108999,68.2416125,3,
AZO,536,Kalamazoo,US,US_MI,USA,USA,NAME,Michigan,Amèrica del Nord,AM,Amèrica,1,42.29159,-85.58768,3,
MEX,537,Ciutat de Mèxic,MX,,Mèxic,MEX,NAME,,Amèrica del Nord,AM,Amèrica,1,19.4326296,-99.1331785,3,
IBD,538,Shantou,CN,CNGUA,Xina,CHN,NEAS,Guangdong,Nord-est asiàtic,AS,Àsia,1,23.3563921,116.6775856,3,
AZR,539,Adrar,DZ,,Algèria,DZA,NAFR,,Àfrica del Nord,AF,Àfrica,1,"278,733,807","-0,2874884",3,
AZS,540,El Catey,DO,,República Dominicana,DOM,CRBN,,Caribbean,AM,Amèrica,1,19.2554415,-69.7106096,3,
AZT,541,Zapatoca,CO,,Colòmbia,COL,SAME,,Amèrica del Sud,AM,Amèrica,1,"68,166,596","-732,686,529",3,
AZZ,542,Ambriz,AO,,Angola,AGO,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"-7,844,312","13,106,493",3,
BAA,543,Bialla,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,-5.3221897,151.0306583,3,
MYV,544,Marysville,US,US_CA,EUA,USA,NAME,Califòrnia,Amèrica del Nord,AM,Amèrica,1,39.14497,-121.58717,3,
BAC,545,Barranca De Upia,CO,,Colòmbia,COL,SAME,,Amèrica del Sud,AM,Amèrica,1,4.5707393,-72.963415,3,
SHV,546,Shreveport,US,US_LA,EUA,USA,NAME,Louisiana,Amèrica del Nord,AM,Amèrica,1,32.51487,-93.74689,3,
BAE,547,Barcelonnette,FR,FRPRO,França,FRA,WEUR,Provence Alpes Cote d'Azur,Europa Occidental,EU,Europa,1,44.3862043,6.6513554,3,
SFY,548,Springfield,US,US_MA,EUA,USA,NAME,Massachusetts,Amèrica del Nord,AM,Amèrica,1,42.10125,-72.58929,3,
BAG,549,Baguio,PH,,Filipines,PHL,SEAS,,Sud-est asiàtic,AS,Àsia,1,16.4119955,120.593371,3,
BAH,550,Bahrain,BH,,Bahrain,BHR,MIDE,,Orient Mitjà,AS,Àsia,1,26.0280409,50.55316821,3,
BAI,551,Buenos Aires,CR,,Costa Rica,CRI,CAME,,Amèrica Central,AM,Amèrica,1,9.1726893,-83.3311519,3,
BAJ,552,Bali,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,-3.6096895,142.9215546,3,
BAK,553,Baku,AZ,,Azerbaidjan,AZE,EEUR,,Europa central/oriental,EU,Europa,1,40.3755885,49.8328009,3,
BAL,554,Batman,TR,,Turquie,TUR,SEUR,,Sud d'Europa,EU,Europa,1,37.8835738,41.1277565,3,
BAM,555,Battle Mountain,US,US_NV,EUA,USA,NAME,Nevada,Amèrica del Nord,AM,Amèrica,1,40.6872554,-73.97721795,3,
BAN,556,Basongo,CD,,Congo,COD,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"-1,166,296","-43,271,685",3,
BAY,557,Baia Mare,RO,,Romania,ROU,EEUR,,Europa Central/Est,EU,Europa,1,47.6565584,23.5719843,3,
BAP,558,Baibara,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,-10.3603529,149.6013949,3,
BAQ,559,Barranquilla,CO,,Colòmbia,COL,SAME,,Amèrica del Sud,AM,Amèrica,1,"109,938,698","-747,927,177",3,
BAR,560,Qionghai,CN,CNHAN,Xina,CHN,NEAS,Hainan,Nord-est asiàtic,AS,Àsia,1,19.2592373,110.4703445,3,
BAS,561,Balalae,SB,,Illes Salomó,SLB,OCEA,,Oceània,OC,Oceània,1,"-69,919,996","1,558,838,887",3,
BAT,562,Barretos,BR,BR_SP,Brasil,BRA,SAME,Sao Paulo,Amèrica del Sud,AM,Amèrica,1,-20.5531437,-48.5697509,3,
BRI,563,Bari,IT,,Itàlia,ITA,SEUR,,Sud d'Europa,EU,Europa,1,41.1257843,16.8620293,3,
BAV,564,Baotou,CN,CNMOG,Xina,CHN,NEAS,Mongòlia Interior,Nord-est asiàtic,AS,Àsia,1,40.6550192,109.8343815,3,
BAW,565,Biawonque,GA,,Gabon,GAB,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"-0,8999695","1,168,997",3,
BAX,566,Barnaul,RU,,Rússia,RUS,EEUR,,Europa Central/Est,EU,Europa,1,53.3475493,83.7788448,3,
BAZ,567,Barbelos,BR,BR_AM,Brasil,BRA,SAME,Amazones,Amèrica del Sud,AM,Amèrica,1,-23.5136747,-46.53905215,3,
BBA,568,Balmaceda,CL,,Xile,CHL,SAME,,Amèrica del Sud,AM,Amèrica,1,"-459,093,931","-716,997,225",3,
BBB,569,Benson,US,US_MN,EUA,USA,NAME,Minnesota,Amèrica del Nord,AM,Amèrica,1,45.31509,-95.60123,3,
BBC,570,Bay City,US,US_TX,EUA,USA,NAME,Texas,Amèrica del Nord,AM,Amèrica,1,38.5090683,-83.8411436,3,
BBD,571,Brady,US,US_TX,EUA,USA,NAME,Texas,Amèrica del Nord,AM,Amèrica,1,31.13481,-99.3365,3,
BBE,572,Big Bell,AU,AUWEA,Austràlia,AUS,OCEA,Austràlia Occidental,Oceània,OC,Oceània,1,-27.3401921,117.6603167,3,
BBU,573,Benidorm,ES,ESVAL,Espanya,ESP,SEUR,Comunitat Valenciana,Sud d'Europa,EU,Europa,1,38.5368996,-0.1291231,3,
BBG,574,Butaritari,KI,,Kiribati,KIR,OCEA,,Oceània,OC,Oceània,1,2.9205375,172.9188633,3,
BBH,575,Stralsund,DE,DEMEC,Alemanya,DEU,WEUR,Mecklenburg Vorpommern,Europa Occidental,EU,Europa,1,54.3096314,13.0820846,3,
BBI,576,Bhubaneswar,IN,INODI,Índia,IND,SASI,Odisha,Àsia del Sud,AS,Àsia,1,20.2602964,85.8394521,3,
BBJ,577,Bitburg,DE,DERHI,Alemanya,DEU,WEUR,Renania Palatinat,Europa Occidental,EU,Europa,1,49.9732762,6.524947,3,
BBK,578,Kasane,BW,,Botswana,BWA,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"-17,799,239","25,156,546",3,
BBL,579,Ballera,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-25.36736505,141.6751342,3,
BBM,580,Battambang,KH,,Cambodja,KHM,SEAS,,Sud-est asiàtic,AS,Àsia,1,13.0998526,103.1966659,3,
BBN,581,Bario,MY,,Malàisia,MYS,SEAS,,Sud-est asiàtic,AS,Àsia,1,3.7479196,115.4603708,3,
BBO,582,Berbera,SO,,Somàlia,SOM,SAFR,,Àfrica subsahariana,AF,Àfrica,1,10.4386215,45.0134007,3,
BBP,583,Bembridge,GB,GBENG,Regne Unit,GBR,NEUR,Anglaterra,Nord d'Europa,EU,Europa,1,50.6887044,-1.0849341,3,
BBQ,584,Barbuda,AG,,Antigua i Barbuda,ATG,CRBN,,Caribbean,AM,Amèrica,1,17.1184569,-61.8448509,3,
BBR,585,Basse Terre,GP,,Guadalupe,GLP,CRBN,,Caribbean,AM,Amèrica,1,15.99869,-61.73434,3,
BBS,586,Blackbush,GB,GBENG,Regne Unit,GBR,NEUR,Anglaterra,Nord d'Europa,EU,Europa,1,50.9402977,-1.9444491,3,
BBT,587,Berberati,CF,,República Centreafricana,CAF,SAFR,,Àfrica subsahariana,AF,Àfrica,1,4.2593379,15.7877826,3,
BUH,588,Bucarest,RO,,Romania,ROU,EEUR,,Europa Central/Est,EU,Europa,1,44.4361414,26.1027202,3,
BBV,589,Bereby,CI,,Costa d'Ivori,CIV,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"46,471,378","-69,253,452",3,
BBW,590,Broken Bow,US,US_NE,EUA,USA,NAME,Nebraska,Amèrica del Nord,AM,Amèrica,1,41.40177,-99.6397,3,
BBX,591,Blue Bell,US,US_PA,EUA,USA,NAME,Pennsilvània,Amèrica del Nord,AM,Amèrica,1,40.15507,-75.26443,3,
BBY,592,Bambari,CF,,República Centreafricana,CAF,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"57,680,014","206,755,705",3,
BBZ,593,Zambezi,ZM,,Zàmbia,ZMB,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-13.5500834,23.1152076,3,
BCA,594,Baracoa,CU,,Cuba,CUB,CRBN,,Carib,AM,Amèrica,1,"203,477,869","-744,968,647",3,
BCB,595,Blacksburg,US,US_VA,EUA,USA,NAME,Virginia,Amèrica del Nord,AM,Amèrica,1,37.22653,-80.4109,3,
BCC,596,Bear Creek,US,US_AK,EUA,USA,NAME,Alaska,Amèrica del Nord,AM,Amèrica,1,39.13156875,-86.548915,3,
BCD,597,Bacolod,PH,,Filipines,PHL,SEAS,,Sud-est asiàtic,AS,Àsia,1,10.6762836,122.9513786,3,
BCE,598,Bryce,US,US_UT,EUA,USA,NAME,Utah,Amèrica del Nord,AM,Amèrica,1,37.20723,-113.62565,3,
BCF,599,Bouca,CF,,República Centreafricana,CAF,SAFR,,Àfrica subsahariana,AF,Àfrica,1,6.5086131,18.2758627,3,
BCG,600,Bemichi,GY,,Guyana,GUY,SAME,,Amèrica del Sud,AM,Amèrica,1,37.63008,-81.78301,3,
BCH,601,Baucau,TL,,Timor Oriental,TLS,SEAS,,Sud-est asiàtic,AS,Àsia,1,-8.4650462,126.4585621,3,
BCI,602,Barcaldine,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-23.5551551,145.2873236,3,
BCK,603,Bolwarra,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-38.280427,141.6037139,3,
BCL,604,Barra del Colorado,CR,,Costa Rica,CRI,CAME,,Amèrica Central,AM,Amèrica,1,10.7713132,-83.5963658,3,
BCM,605,Bacau,RO,,Romania,ROU,EEUR,,Europa Central/Est,EU,Europa,1,46.5560493,26.9153557,3,
BCN,606,Barcelona,ES,ESCAT,Espanya,ESP,SEUR,Catalunya,Sud d'Europa,EU,Europa,1,41.3829994,2.1830001,3,
BCO,607,Jinka,ET,,Etiòpia,ETH,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"57,859,931","365,651,822",3,
BCP,608,Bambu,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,"-58,741,957","1,464,943,478",3,
BCQ,609,Brack,LY,,Líbia,LBY,MIDE,,Orient Mitjà,AS,Àsia,1,27.54681,14.26756,3,
BCR,610,Boca Do Acre,BR,BR_AM,Brasil,BRA,SAME,Amazones,Amèrica del Sud,AM,Amèrica,1,"-87,553,487","-673,930,873",3,
BCS,611,Belle Chasse,US,US_LA,USA,USA,NAME,Louisiana,Amèrica del Nord,AM,Amèrica,1,29.85069,-89.9878,3,
BCT,612,Boca Raton,US,US_FL,USA,USA,NAME,Florida,Amèrica del Nord,AM,Amèrica,1,26.35049,-80.08837,3,
BCU,613,Bauchi,NG,,Nigèria,NGA,SAFR,,Àfrica subsahariana,AF,Àfrica,1,10.3147618,9.8454417,3,
BCV,614,Belmopan,BZ,,Belice,BLZ,CAME,,Amèrica Central,AM,Amèrica,1,17.250199,-88.770018,3,
BCW,615,Illa Benguera,MZ,,Moçambic,MOZ,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-21.8706951,35.4397469,3,
BCX,616,Beloreck,RU,,Rússia,RUS,EEUR,,Europa Central/Est,EU,Europa,1,53.9680705,58.4099549,3,
BCY,617,Bulchi,ET,,Etiòpia,ETH,SAFR,,Àfrica subsahariana,AF,Àfrica,1,6.16667,36.61667,3,
BCZ,618,Bickerton Island,AU,AUNOT,Austràlia,AUS,OCEA,Territori del Nord,Oceània,OC,Oceània,1,-13.7593644,136.1821004,3,
BDA,619,Bermudes,BM,,Bermudes,BMU,CRBN,,Carib,AM,Amèrica,1,32.3022282,-64.77411213,3,
BDB,620,Bundaberg,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-24.8653253,152.3516785,3,
BDC,621,Barra Do Corda,BR,BR_MA,Brasil,BRA,SAME,Maranhao,Amèrica del Sud,AM,Amèrica,1,-5.496823,-45.248496,3,
BDD,622,Badu Island,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-10.1204965,142.1408475,3,
BDE,623,Baudette,US,US_MN,EUA,USA,NAME,Minnesota,Amèrica del Nord,AM,Amèrica,1,43.156382,-98.54147,3,
BDF,624,Bradford,US,US_IL,USA,USA,NAME,Illinois,Amèrica del Nord,AM,Amèrica,1,41.17745,-89.658,3,
BDG,625,Blanding,US,US_UT,EUA,USA,NAME,Utah,Amèrica del Nord,AM,Amèrica,1,37.62542,-109.47716,3,
BDH,626,Bandar Lengeh,IR,,Iran,IRN,SASI,,Àsia del Sud,AS,Àsia,1,26.5620668,54.883817,3,
BDI,627,Bird Island,SC,,Seychelles,SYC,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-3.718812,55.20629635,3,
BDJ,628,Banjarmasin,ID,,Indonèsia,IDN,SEAS,,Sud-est asiàtic,AS,Àsia,1,-3.3187496,114.5925828,3,
BDK,629,Bondoukou,CI,,Costa d'Ivori,CIV,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"80,397,992","-27,984,258",3,
HFD,630,Hartford,US,US_CT,EUA,USA,NAME,Connecticut,Amèrica del Nord,AM,Amèrica,1,41.76381,-72.67397,3,
BDM,631,Bandirma,TR,,Turquie,TUR,SEUR,,Sud d'Europa,EU,Europa,1,40.3554705,27.9697603,3,
BDN,632,Badin,PK,,Pakistan,PAK,SASI,,Àsia del Sud,AS,Àsia,1,24.6551671,68.8401509,3,
BDO,633,Bandung,ID,,Indonèsia,IDN,SEAS,,Sud-est asiàtic,AS,Àsia,1,-6.9215529,107.6110212,3,
BDP,634,Bhadrapur,NP,,Nepal,NPL,SASI,,Àsia del Sud,AS,Àsia,1,26.5256568,88.07537662,3,
BDQ,635,Vadodara,IN,INGUJ,Índia,IND,SASI,Gujarat,Àsia del Sud,AS,Àsia,1,22.2973142,73.1942567,3,
BDR,636,Bridgeport,US,US_CT,EUA,USA,NAME,Connecticut,Amèrica del Nord,AM,Amèrica,1,41.18213,-73.19064,3,
BDS,637,Brindisi,IT,,Itàlia,ITA,SEUR,,Sud d'Europa,EU,Europa,1,40.6395295,17.945526,3,
BDT,638,Gbadolite,CD,,Congo,COD,SAFR,,Àfrica subsahariana,AF,Àfrica,1,4.25666,4.2812395,3,
BDU,639,Bardufoss,NO,,Noruega,NOR,NEUR,,Nord d'Europa,EU,Europa,1,69.065637,18.5159237,3,
BDV,640,Moba,CD,,Congo,COD,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"-750,818","-70,427,489",3,
BDW,641,Bedford Downs,AU,AUWEA,Austràlia,AUS,OCEA,Austràlia Occidental,Oceània,OC,Oceània,1,-31.91483,115.89446,3,
BDX,642,Broadus,US,US_MT,EUA,USA,NAME,Montana,Amèrica del Nord,AM,Amèrica,1,45.44346,-105.40892,3,
BDY,643,Bandon,US,US_OR,USA,USA,NAME,Oregon,Amèrica del Nord,AM,Amèrica,1,48.9831558,-117.6371945,3,
BDZ,644,Baindoung,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,-5.6816068,144.2489014,3,
BEA,645,Bereina,PG,,Papua Nova Guinea,PNG,OCEA,,Oceània,OC,Oceània,1,"-86,584,099","1,465,067,534",3,
BEB,646,Benbecula,GB,GBSCO,Regne Unit,GBR,NEUR,Escòcia,Nord d'Europa,EU,Europa,1,57.4463861,-7.337765905,3,
ICT,647,Wichita,US,US_KS,EUA,USA,NAME,Kansas,Amèrica del Nord,AM,Amèrica,1,37.6856883,-97.33733495,3,
BED,648,Bedford,US,US_MA,EUA,USA,NAME,Massachusetts,Amèrica del Nord,AM,Amèrica,1,40.6834364,-73.9412488,3,
BEE,649,Beagle Bay,AU,AUWEA,Austràlia,AUS,OCEA,Austràlia Occidental,Oceània,OC,Oceània,1,"-169,837,386","1,226,644,506",3,
BEF,650,Bluefields,NI,,Nicaragua,NIC,CAME,,Amèrica Central,AM,Amèrica,1,11.6038399,-83.56138138,3,
BEG,651,Belgrad,RS,,Sèrbia,SRB,SEUR,,Sud d'Europa,EU,Europa,1,44.8178131,20.4568974,3,
BEH,652,Benton Harbor,US,US_MI,EUA,USA,NAME,Michigan,Amèrica del Nord,AM,Amèrica,1,41.57123745,-93.73368564,3,
BEI,653,Beica,ET,,Etiòpia,ETH,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-22.83571,30.54837,3,
BEJ,654,Berau,ID,,Indonèsia,IDN,SEAS,,Sud-est asiàtic,AS,Àsia,1,-2.7622447,101.4884782,3,
BEK,655,Bareilly,IN,INDNI,Índia,IND,SASI,Andhra Pradesh,Àsia del Sud,AS,Àsia,1,28.355099,79.417851,3,
BEL,656,Belem,BR,BR_PA,Brasil,BRA,SAME,Para,Amèrica del Sud,AM,Amèrica,1,-1.45056,-48.4682453,3,
BEM,657,Beni Mellal,MA,,Marroc,MAR,NAFR,,Àfrica del Nord,AF,Àfrica,1,32.334193,-6.353335,3,
BEN,658,Bengasi,LY,,Líbia,LBY,MIDE,,Orient Mitjà,AS,Àsia,1,32.1060708,20.0666748,3,
NTL,659,Newcastle,AU,AUNSW,Austràlia,AUS,OCEA,Nova Gal·les del Sud,Oceània,OC,Oceània,1,-32.9192953,151.7795348,3,
BEP,660,Bellary,IN,INKAR,Índia,IND,SASI,Karnataka,Àsia del Sud,AS,Àsia,1,15.1433952,76.9193876,3,
BEQ,661,Bury St. Edmunds,GB,GBENG,Regne Unit,GBR,NEUR,Anglaterra,Nord d'Europa,EU,Europa,1,52.2460367,0.7125173,3,
BER,662,Berlín,DE,DEBER,Alemanya,DEU,WEUR,Berlín,Europa Occidental,EU,Europa,1,52.5170365,13.3888599,3,
BES,663,Brest,FR,FRBRI,França,FRA,WEUR,Bretanya,Europa Occidental,EU,Europa,1,48.3905283,-4.4860088,3,
BET,664,Betel,US,US_AK,EUA,USA,NAME,Alaska,Amèrica del Nord,AM,Amèrica,1,39.198307,-120.9146229,3,
BEU,665,Bedourie,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-24.3595902,139.4702373,3,
BEV,666,Beer Sheba,IL,,Israel,ISR,SEUR,,Sud d'Europa,EU,Europa,1,31.25088285,34.79128035,3,
BEW,667,Beira,MZ,,Moçambic,MOZ,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-19.828707,34.841782,3,
BEX,668,Benson,GB,GBENG,Regne Unit,GBR,NEUR,Anglaterra,Nord d'Europa,EU,Europa,1,51.6211826,-1.1084793,3,
BEY,669,Beirut,LB,,Líban,LBN,MIDE,,Orient Mitjà,AS,Àsia,1,33.88922645,35.50255853,3,
BEZ,670,Beru,KI,,Kiribati,KIR,OCEA,,Oceània,OC,Oceània,1,-1.32944,175.865143,3,
BFA,671,Bahia Negra,PY,,Paraguai,PRY,SAME,,Amèrica del Sud,AM,Amèrica,1,-20.2308712,-58.1690716,3,
BIO,672,Bilbao,ES,ESBAS,Espanya,ESP,SEUR,País Basc,Sud d'Europa,EU,Europa,1,43.2569618,-2.9234603,3,
BFC,673,Bloomfield,AU,AUQLD,Austràlia,AUS,OCEA,Queensland,Oceània,OC,Oceània,1,-15.9543825,145.2063303,3,
BFD,674,Bradford,US,US_PA,EUA,USA,NAME,Pennsilvània,Amèrica del Nord,AM,Amèrica,1,42.0422279,-113.7178244,3,
BFE,675,Bielefeld,DE,DENOR,Alemanya,DEU,WEUR,Renania del Nord-Westfalia,Europa Occidental,EU,Europa,1,52.0191005,8.531007,3,
BFF,676,Scottsbluff,US,US_NE,EUA,USA,NAME,Nebraska,Amèrica del Nord,AM,Amèrica,1,41.86219,-103.66274,3,
BFG,677,Bullfrog Basin,US,US_UT,EUA,USA,NAME,Utah,Amèrica del Nord,AM,Amèrica,1,37.52721,-110.70842,3,
CWB,678,Curitiba,BR,BR_PR,Brasil,BRA,SAME,Paranà,Amèrica del Sud,AM,Amèrica,1,-25.4295963,-49.2712724,3,
SEA,679,Seattle,US,US_WA,EUA,USA,NAME,Washington,Amèrica del Nord,AM,Amèrica,1,47.58353385,-122.3372405,3,
BFJ,680,Bijie,CN,CNYUN,Xina,CHN,NEAS,Yunnan,Nord-est asiàtic,AS,Àsia,1,27.2858633,105.2865997,3,
BFL,681,Bakersfield,US,US_CA,EUA,USA,NAME,Califòrnia,Amèrica del Nord,AM,Amèrica,1,35.3673,-119.01886,3,
MOB,682,Mòbil,US,US_AL,EUA,USA,NAME,Alabama,Amèrica del Nord,AM,Amèrica,1,37.240792,-79.554535,3,
BFN,683,Bloemfontein,ZA,,Sud-àfrica,ZAF,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-29.116395,26.215496,3,
BFO,684,Buffalo Range,ZW,,Zimbabwe,ZWE,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-21.01211,31.53245,3,
BFP,685,Beaver Falls,US,US_PA,EUA,USA,NAME,Pensilvània,Amèrica del Nord,AM,Amèrica,1,40.76587,-80.31913,3,
BFQ,686,Bahia Pinas,PA,,Panamà,PAN,CAME,,Amèrica Central,AM,Amèrica,1,42.07495,-79.48365,3,
BFR,687,Bedford,US,US_IN,EUA,USA,NAME,Indiana,Amèrica del Nord,AM,Amèrica,1,38.86102,-86.48887,3,
BFS,688,Belfast,GB,GBIRL,Regne Unit,GBR,NEUR,Irlanda del Nord,Europa del Nord,EU,Europa,1,54.596391,-5.9301829,3,
BFT,689,Beaufort,US,US_SC,EUA,USA,NAME,Carolina del Sud,Amèrica del Nord,AM,Amèrica,1,32.43119,-80.66995,3,
BFU,690,Bengbu,CN,CNANH,Xina,CHN,NEAS,Anhui,Nord-est asiàtic,AS,Àsia,1,32.9176422,117.3825673,3,
BFV,691,Buri Ram,TH,,Tailàndia,THA,SEAS,,Sud-est asiàtic,AS,Àsia,1,14.9955693,103.1079187,3,
BFW,692,Sidi Belabbes,DZ,,Algèria,DZA,NAFR,,Àfrica del Nord,AF,Àfrica,1,"3,519,395","-0,63467",3,
BFX,693,Bafoussam,CM,,Camerun,CMR,SAFR,,Àfrica subsahariana,AF,Àfrica,1,5.4758844,10.4217852,3,
BGA,694,Bucaramanga,CO,,Colòmbia,COL,SAME,,Amèrica del Sud,AM,Amèrica,1,7.1255169,-73.1182624,3,
BGB,695,Booue,GA,,Gabon,GAB,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"-0,1015728","119,481,458",3,
BGC,696,Braganca,PT,,Portugal,PRT,SEUR,,Sud d'Europa,EU,Europa,1,41.8071182,-6.7589839,3,
BGD,697,Borger,US,US_TX,EUA,USA,NAME,Texas,Amèrica del Nord,AM,Amèrica,1,35.66795,-101.39043,3,
BGE,698,Bainbridge,US,US_GA,EUA,USA,NAME,Geòrgia,Amèrica del Nord,AM,Amèrica,1,39.32963265,-76.53363818,3,
BGF,699,Bangui,CF,,República Centreafricana,CAF,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"43,635,118","185,835,913",3,
BGG,700,Bingol,TR,,Turquie,TUR,SEUR,,Sud d'Europa,EU,Europa,1,38.8861265,40.4972333,3,
BGH,701,Boghe,MR,,Mauritània,MRT,SAFR,,Àfrica subsahariana,AF,Àfrica,1,"165,955,353","-142,603,202",3,
BGI,702,Bridgetown,BB,,Barbados,BRB,CRBN,,Carib,AM,Amèrica,1,"130,977,832","-596,184,184",3,
BGJ,703,Borgarfjordur Eystri,IS,,Islàndia,ISL,NEUR,,Nord d'Europa,EU,Europa,1,65.5433843,-13.78797442,3,
BGK,704,Big Creek,BZ,,Belice,BLZ,CAME,,Amèrica Central,AM,Amèrica,1,"165,111,392","-884,311,652",3,
BGL,705,Baglung,NP,,Nepal,NPL,SASI,,Àsia del Sud,AS,Àsia,1,28.25086335,83.57904602,3,
BGM,706,Binghamton,US,US_NY,EUA,USA,NAME,Nova York,Amèrica del Nord,AM,Amèrica,1,42.09871,-75.91129,3,
BGN,707,Belaya Gora,RU,,Rússia,RUS,EEUR,,Europa central/oriental,EU,Europa,1,68.53701,146.187286,3,
BGO,708,Bergen,NO,,Noruega,NOR,NEUR,,Nord d'Europa,EU,Europa,1,60.3943055,5.3259192,3,
BGP,709,Bongo,GA,,Gabon,GAB,SAFR,,Àfrica subsahariana,AF,Àfrica,1,-2.1659398,10.2104373,3,
BGQ,710,Big Lake,US,US_AK,EUA,USA,NAME,Alaska,Amèrica del Nord,AM,Amèrica,1,61.51271,-149.95354,3,
BGR,711,Bangor,US,US_ME,EUA,USA,NAME,Maine,Amèrica del Nord,AM,Amèrica,1,44.80171,-68.77077,3,
BGT,712,Bagdad,US,US_AZ,EUA,USA,NAME,Arizona,Amèrica del Nord,AM,Amèrica,1,34.57217,-113.1784,3,
BGU,713,Bangassou,CF,,República Centreafricana,CAF,SAFR,,Àfrica subsahariana,AF,Àfrica,1,4.743526,22.8232963,3,
